mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_width,peak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,31190,None,BG1,[18],[10],242.1763332488605,2.7152404985825846,809.1108736454331,26,0.0,4.065740608874705,0.0,0.0,544.7474389723789,0.0,2.4608435925143226,5.456652229214939,0.0,7.436024795343883,0.0,0.0,0.0,0.0,4.012244895652486,0.0,1.7653878294391347,0.0,3.3167877197265625,4.707699999397221,206.66977719907408,481.0187148105951,0.0
1,31190,None,BG1,[18],[5],14606.11113818573,9.555325901266656,99936.16982504888,10,0.0,544.5534263353668,5271.858757533384,7670.733735759607,12712.751843827495,18151.67395208123,13196.832840887348,11425.711198356714,8745.365686138024,14987.794670619322,8806.7796243389,9604.478175302569,7675.4455417033,5751.070596673516,5341.9918286612865,3729.65421440896,3402.5332969922697,7260.715141982175,2781.7532892120016,3476.730247326111,1080.2591389859658,1413.7660798490715,530.9004992367175
2,31190,None,BG1,[18],[4],5411.960612186508,10.081419665088083,34963.48216867566,11,0.0,0.0,1876.5333251953127,3106.325678062439,4170.379294967651,6363.0613911628725,4766.228950500488,6434.561709976196,3006.5305395126343,2711.163804626465,2409.290308189392,2699.1069957733152,4558.637626075744,2606.405957221985,622.6482284545898,2096.3027521133426,492.3032800674439,1044.6720609664917,356.5319358825684,2191.639558529854,1282.8731254577638,637.1147941589356,338.220144891739
3,31190,None,BG1,[18],[10],670.613423834414,3.5481505630883152,3399.645657468563,17,0.0,3.497903846832685,0.0,395.2559130565229,0.783112491469808,1067.2110450468867,1.4096035325383127,482.03324899328754,7.517881094691262,4.281015970620757,336.1281059908579,278.9672139179275,895.0279799311993,938.8913155061653,0.0,156.35709008825825,0.0,2.6686961737023296,3.7589413746293587,428.876796492611,216.08366118281714,1.6184335731597628,0.0
4,31190,None,BG1,[18],[10],274.58527927917197,2.473308373971051,1167.915225784086,9,0.0,5.633192062377873,1.0291402816772006,1.7874547004699082,686.3033935546875,0.0,4.766546535491898,4.116562843322697,2.870760536193785,126.8071497917175,10.07474384307855,4.062397384643447,425.7768112182617,7.149819755554148,9.53309078216546,8.395621490478447,10.9413892745971,464.6730993270873,4.333222961425776,0.0,2.7624300003051587,2.762430763244623,7.745637321472202
5,31190,None,BG1,[18],[5],32732.893101856273,5.24128560312961,142037.1850293611,9,0.0,2.775212148602094,9863.94756274277,38364.81580104185,34818.14729926291,31669.738837767185,23853.7035868784,16709.785627300822,11480.431847647336,13049.954613417722,3817.1363898073687,4033.6615796035594,5117.6131367201215,4096.8995800232615,4783.904038847162,2054.9585719590773,2979.014475104514,1993.6834431337506,3249.4069147860064,1251.5557129249141,1484.6829725115485,1407.3569990008064,2231.135349573714
6,31190,None,BG1,[18],[5],1036.3752518696544,3.0759282288288823,6948.657352060945,20,0.0,0.0,680.7584320626607,621.3800627545612,1188.802059638791,532.057951392197,700.4186579076255,333.1162047851376,1465.309508626054,136.39487606141614,564.5444090773419,0.0,0.0,507.62499055629814,869.7782076393685,1995.490198461021,0.0,44.79871591707547,0.0,0.0,0.0,805.4134715940893,289.63704197581217
7,31190,None,BG1,[18],[19],1280.0850171970792,5.800181440021589,10252.870240655111,19,0.0,0.0,359.8610464967326,970.4535490436317,785.9001602361232,1752.962636688609,764.9309438069661,1841.913864135742,242.05855927643944,567.8495528609662,424.626771338192,1052.366534197772,629.140449994876,1335.859877032998,1368.0322427631895,1496.2659226876717,163.06304140444144,342.1834140353731,109.64554869098424,138.46392859941636,386.6161129798417,3.8517555896145836,1152.5224520836346
8,31190,None,BG1,[18],[19],131468.2327416429,4.53615926126633,512234.1026426648,9,0.0,9.147914556809496,28177.47378219793,131541.79776942875,156411.2459817109,130201.43471291625,73390.76518800523,55196.61756416604,45962.74922632288,33777.53250988619,29525.7500985228,19633.552201636045,16293.753891179593,14481.426144823616,12278.297220524448,8384.57027915672,7834.003105446144,4802.867972291546,6042.850658840603,1333.165347841051,2616.5000293872977,3147.7186345229916,5453.598883358049
9,31190,None,BG1,[18],[9],70.175032272757,2.4653465966313988,141.09868576678736,14,0.0,3.132450241640413,10.180465606321775,2.9758286993188108,1.4096022456524508,1.1485659128213115,4.281016430222934,0.0,0.0,175.85425273481627,0.0,0.0,0.0,0.0,9.136314208249019,0.0,2.558168066553293,3.0280364622553293,3.654524561870545,0.0,0.0,0.0,0.0
