mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_widthpeak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,31277,None,BG4,[18],[10],251.32608421698478,2.496795047224449,588.039535266243,0.0,10.538825988769474,10.164351098331366,5.082175831735839,5.028679082423025,7.329030449007718,619.9382159386151,6.954554899239241,4.707697833025861,0.0,0.0,0.0,0.0,196.05548236988204,0.0,5.296162075466526,0.0,5.242664949393571,6.25910054901496,3.851753046483168,3.2632908762237207,8.719941786777838,4.386718467429887
1,31277,None,BG4,[18],[5],3551.2727891411632,12.099242400984942,31598.488494013047,0.0,382.75758784004813,2892.085455765885,1798.7913959160278,4075.0249001363686,1574.3789379891382,1568.9387042656372,5502.0706198403,3133.9747822150753,1976.2597005822686,1775.2583609806015,3104.7446131545507,5305.438678462854,482.21353065833625,2574.5013990295065,976.1516194075681,1240.2409478734048,766.4764489377484,1683.0799124428395,1892.8532853072948,1612.6378180900315,3643.1218069912343,824.2268101767207
2,31277,None,BG4,[18],[4],2882.578070734572,9.77587044507106,21553.224641276847,0.0,0.0,413.4751029968261,1626.0153745651244,2403.205769729614,2712.2812440872194,2742.4275812149044,3689.3492382049562,1708.467708492279,2262.870539188385,1557.8507213592527,2181.3436437606815,2259.1554113388065,862.4419191360473,638.2739271163939,2473.8518835067753,745.0920524597168,1282.039246559143,183.42697105407706,1092.526385116577,643.5111763000489,965.5709112167358,769.2546823501586
3,31277,None,BG4,[18],[10],642.9500235731648,4.158500369406838,2939.400485773157,0.0,2.0268635462566067,0.0,5.00269215365492,0.0,0.0,527.5668599576835,0.0,184.4241694140147,1.0349209222449645,3.436465516147848,0.0,1302.2239436758568,0.0,0.0,4.846069508288281,1.4525811873287466,6.2556724893042315,509.3410070832954,400.6846602910973,0.0,1373.2483178448963,294.29089271591374
4,31277,None,BG4,[18],[10],412.95763412314403,3.5723844935864237,1023.1498681856058,0.0,0.8666440010069891,828.5268790245055,331.971869945526,0.8666445732116586,414.73294982910147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1124460220335948,0.0,6.6081660270689895,0.6499822616576125,0.0,0.0,0.0,0.0
5,31277,None,BG4,[18],[5],35522.549242361376,6.578713455696912,182204.82304198222,0.0,1319.5874404907227,14190.497900887822,40304.33895282531,36751.34582973866,36110.96173524321,27627.307925020712,23371.383648990246,24670.03228695473,12754.027568259935,10723.25987115067,6158.075897473967,9680.54304272941,6240.728943642605,4192.66605565789,4386.956463503034,8350.561527466505,3461.0799552831754,1887.884774625971,799.9567304461189,2781.948807019866,1607.7590439185667,3182.9578607966387
6,31277,None,BG4,[18],[5],803.0392377174,3.1289543359144396,4265.752235122255,0.0,0.0,791.6991478524557,764.4094506240473,390.0682961998916,122.06329513177647,0.0,1293.8396900456125,1147.7769628385217,0.0,162.39833869003664,0.0,0.0,1.162573744611052,0.0,626.8434106780261,440.7615075460294,0.0,0.0,457.1787279640756,0.0,349.92649692442353,13.215630508050737
7,31277,None,BG4,[18],[19],2556.1958120118643,9.504843515760152,17137.640672191537,0.0,491.3578918833792,1677.2141180156189,1882.991101865415,3275.899299150632,2340.1074637660276,2416.5116349208506,916.058967778712,1237.1589528778452,2063.4603380744843,1680.917439967026,2481.957844110183,0.0,0.0,0.0,4.279726381655195,2228.4390405725553,159.0686413800275,0.8559453516830331,888.1864219006197,796.484260753349,1343.2242757538218,589.5583477255739
8,31277,None,BG4,[18],[19],197748.9306414073,5.937537318726633,935356.0215614759,0.0,4122.655277393482,76857.78100152663,219785.56998264644,221012.1149103612,179455.43994423194,152636.90134382836,124273.96699806496,96791.84179329578,69218.40047803338,54902.58063158577,44419.46084104938,42539.03192082158,30055.36584416142,22694.34673168041,20451.194545133614,19055.472949181072,14691.129756786206,14281.120643851198,6251.609946733639,9551.237316272878,7375.507995511279,8565.156091007186
9,31277,None,BG4,[18],[9],96.82955663337982,2.6313382894834687,329.8818519720327,0.0,0.0,6.473731443106402,238.32692939114858,0.0,1.9838856157050486,10.337087332484316,233.1429254003318,0.0,0.0,0.0,0.0,0.0,2.2971312741199768,2.5581680665533213,0.5742817154850002,0.0,7.674504567341643,0.8875268223774526,1.3573949423181944,0.0,0.6877407050994577,0.0
