mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_widthpeak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,32527,None,Med4,[15],[10],762.5580213489065,6.152298589964744,3075.097979152791,0.0,1.912877034638606e-05,1.1285865221346212e-06,3.5425347926325435e-07,3.6871589135377735e-07,4.850072049798698e-05,0.0003737735416598643,6.119816026781493e-06,0.000662593378822471,0.000531910751265589,0.000558507406070677,4.719990649236638e-06,0.00028261447029196714,7.333189894974686e-06,1.585414598674192e-05,7.931759920237824e-06,5.377591682835847e-06,1.6070441525762475e-05,3.0277127234262193e-06,1.605034561038231e-05,9.403361074133742e-06,5.705851044492261e-06,3.5543103114942664e-06
1,32527,None,Med4,[15],[5],10078.806068127717,10.597510055382564,79039.74683378871,0.0,0.0020704468965010692,0.00043671711815467657,0.00027043007208172557,0.0005102398569597161,0.0008308537110077445,0.001647849395144482,0.008897272719749792,0.007943614033570436,0.002411479210380529,0.006149620300024407,0.007411783159662895,0.0027093378918065674,0.004432005574141777,0.00303546315381437,0.002188050626421196,0.0032593457664506485,0.0037950528089980905,0.0008863231340284578,0.0011531456279674046,0.0015389353915294043,0.00471782232933787,0.0018983983353002545
2,32527,None,Med4,[15],[4],9343.419861853432,14.95424968724394,83458.1172057112,0.0,0.0,0.00015857192829325182,0.0002934978155860344,0.0003080205359925441,0.0008721203463829316,0.003030855838132345,0.007808342194677367,0.00390162860815152,0.00513936923843549,0.006421722875926554,0.0032714026954173787,0.004213041047890438,0.006682869372624242,0.0017447279360017507,0.004633936068626887,0.006179317956344083,0.00664548211658262,0.0014564621995900161,0.0010224573163256556,0.0052746878661666255,0.006949492281017581,0.001988861538504182
3,32527,None,Med4,[15],[10],1148.3847585828207,7.153088706535016,7320.933244540386,0.0,6.12654713206587e-05,0.0,1.4298861717669366e-05,1.9406707358906656e-07,2.0887015305127396e-05,0.0005721041115463576,0.0012077153536707156,4.290869423884736e-06,1.3911172015292975e-06,0.001710087985802323,0.0004325993404653494,0.0005716819834049799,0.0,1.4235732598776006e-06,0.0009667880706281352,1.5746855557939589e-06,0.0013237732999561115,0.0,1.429011231022681e-05,0.00022791735511930785,0.0010874626908616294,9.313198533209086e-07
4,32527,None,Med4,[15],[10],1074.8042459083913,3.411277256690128,2897.943547928082,0.0,6.72631587521044e-07,0.00016453266208020536,3.279501994953516e-05,4.3107098818495805e-05,0.0,0.0,1.5716534990850244e-06,0.0,0.00040557727430973656,0.0,0.0,1.929425500328435e-06,0.0,0.0,0.0,2.5527129745120564e-06,0.0,1.6023488936788928e-06,7.642842337201425e-06,0.0,0.0,3.941259811518104e-06
5,32527,None,Med4,[15],[5],2325.4255732021975,6.326992656610628,14390.992058425456,0.0,0.0,4.8642957102293734e-05,4.816326912630692e-05,4.059349990169889e-05,0.0004100724643963046,0.00011450247051780563,0.0012156866526606116,0.0014284489021719486,0.0006327995436142792,0.0004910985896503109,0.0008213375422204222,0.0007102956226602466,0.0007163905693299007,0.00021032362999227306,0.0005085588056773098,0.0,2.3836114364104136e-06,0.0004014050801620632,0.00046425881292436785,0.0012556966651462247,0.0017637371204119023,0.0005146199199262549
6,32527,None,Med4,[15],[5],1302.8626655378757,4.052255298804063,7226.484520504969,0.0,9.509334577969828e-05,7.09925727424847e-07,2.1722671709801814e-05,5.670264606966047e-05,0.00019998927982347955,2.2964621375851034e-06,0.0002440653070337031,0.0009159976223956202,0.00029674054628339995,0.0005921530111958684,0.00048536627727918495,0.0003129647533923992,0.0010394370945754853,1.3808475813909236e-05,8.226115235121144e-05,0.0004900629967396803,9.58421628515447e-06,0.00031709245182896594,8.124744661934485e-06,1.2635493063634887e-06,1.874147635090826e-05,3.815917890956116e-06
7,32527,None,Med4,[15],[19],8097.406844131931,9.897026352703918,65527.87655404507,0.0,0.0016505558034844334,0.00037540785528160863,0.0003850638025055648,0.0003375011255602033,0.0003996644469747138,0.003200650207374902,0.0030355591853594745,0.005398129115500882,0.0021582446427095637,0.004263889416043461,0.004340115641283455,0.0024041678281674288,0.0008794899966258085,0.0024920806401241063,0.0025067149557066407,0.005139890438911526,0.004109271140894498,0.0017592338281872998,0.003154785789798841,0.0025227635612177653,0.00545937819995543,0.00124178810244418
8,32527,None,Med4,[15],[19],1753.988480515509,3.5987537642819376,5693.369863299832,0.0,0.0,0.0,4.1424176614343025e-06,0.0,0.00018919610254887012,0.0006901409983590701,0.0013200312386647739,0.0,0.0005612938848548392,0.00024203393236320672,0.00048746827416723987,8.894783161244078e-05,5.6235237312719564e-05,0.00026395051476608815,0.0,0.0,0.0,0.0,0.0002321580448444587,0.0,0.0,3.8636565407736744e-05
9,32527,None,Med4,[15],[9],634.4120879279434,2.453824206320686,1047.7509237555341,0.0,0.0,4.998840973552984e-07,0.0,0.0,0.0001443248447358092,0.0,0.0,0.0,5.74832763641983e-07,1.6421979303100088e-06,0.0,2.5819348293223566e-07,3.5207030209611672e-06,0.0,8.85110591385685e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,32527,None,Med4,[15],[9],1455.0677359446834,12.039608132160897,12236.866670270321,0.0,0.0,0.0,8.871103425726667e-05,2.094048533069739e-05,6.425468302731584e-05,0.0008834356678051359,0.0,0.0015168456430105033,0.0007861967020571213,0.0011263089930818426,0.00031776535167824763,0.0012466806614396702,0.0011708024470807143,0.0007113895975617564,0.0,0.0,0.0005646055419509091,0.0,0.0018104894041890412,0.0001935658350122739,0.0,0.0003393525049026901
11,32527,None,Med4,[15],[4],311.7600771978264,2.8610344104088288,1659.281691888908,0.0,0.0,3.983739566578692e-07,1.496110957265309e-07,1.6200164957509333e-05,4.7072429167126397e-05,8.888198762684587e-07,6.944511908202895e-06,0.0,0.0004287483580137564,1.0856568016288277e-06,5.1779136111558514e-05,0.0,3.8809911674786215e-06,0.00039951592984625086,0.0,0.0,3.3146968872446206e-07,0.0,5.2949956402695525e-06,2.7464648843655243e-06,8.371648006352989e-06,0.00018008688300319084
12,32527,None,Med4,[15],[12],2.3822485851272295,2.4521719228628918,4.484464045280421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880813667955688e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.48662977712591e-07,0.0,2.481380981231031e-07,0.0,0.0,0.0,0.0
13,32527,None,Med4,[15],[9],5.297847355389999,3.2237695047852215,32.24267322162568,0.0,1.904506202842381e-05,0.0,2.771638551380114e-07,2.8994349855473553e-07,0.0,0.0,0.0,3.6876957994804256e-06,4.303353763442511e-06,1.4986614505247664e-06,0.0,0.0,0.0,9.371308358232686e-07,0.0,2.210894011821868e-06,0.0,0.0,0.0,5.481424087355179e-06,5.434776546078546e-06,1.599932360051947e-06
14,32527,None,Med4,[15],[12],3.1660872815927585,6.486101972719341,23.316267818057366,0.0,0.0,0.0,8.956764221687272e-08,1.6249516595361904e-07,1.0279064879446707e-07,0.0,2.392369089195198e-06,3.851598074061707e-06,0.0,0.0,5.046371576999944e-07,0.0,0.0,4.343991188329475e-06,0.0,3.573797809660408e-06,1.1551262701555779e-06,6.936578786753251e-07,0.0,1.8620115092910188e-06,5.637475858818367e-06,0.0
15,32527,None,Med4,[15],[12],344.33118624151734,2.8192638645368397,1961.6366839185607,0.0,0.0,0.0,0.0,0.0,4.245694484522596e-07,0.0,6.645461014336948e-07,0.00038974698045288837,0.0002991433465577911,0.0,0.0,0.0,0.0004556170208285697,0.0,0.0,0.0,0.0,0.0,0.0009263859814116922,0.0,0.0,0.0003552536959881184
16,32527,None,Med4,[15],"[7, 8, 14]",2705069.7296378966,3.6051774376964687,7587301.0804606285,0.0,0.9559178996465165,0.14515864906015505,0.12699500977837014,0.117401522241151,0.13398529888348457,0.08764583582735029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651144557132659,0.0,0.23579459557470855,0.0,0.08378070627606174,0.406662149582532,0.6840681399892522,0.06444512177260962
17,32527,None,Med4,[15],[16],1266681.5798691548,10.276126643106117,8239942.959663135,0.0,0.07909702166995274,0.021028794049936052,0.03593275733043869,0.054926768158188366,0.14095475011325168,0.2651215712360244,0.4661925366959695,0.4489216923028676,0.35565892774594343,0.6588922426938351,0.5761230322886047,0.4823558699869064,0.5196668303302455,0.40468607672202234,0.3810142819819568,0.34368159688507055,0.3008722878600579,0.12925637502829754,0.32414218335869166,0.21020736647441804,0.2515944156647641,0.0763091082981991
