mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_widthpeak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,31833,None,BG4,[8],[10],629.85645024623,2.860704820952666,1544.7893603612504,0.0,0.0,8.612949701003174,8.398963080512289,10.324840215989127,9.95036410108031,8.291971088927511,8.1849770251616,10.378336588541686,7.222039399323677,13.855615403917142,441.42888961603614,11.87624180169766,4.654201083713133,3.1562982253086886,6.045113645954018,8.291970523787256,12.090227762858063,14.979043277693421,0.0,2.4073458071107723,976.9313149157866,985.9416632004726
1,31833,None,BG4,[8],[5],871571.6449496907,8.35388962918853,5762518.509414309,0.0,2140.8762891105052,63428.86810036992,340156.7786062005,625039.5655564726,848784.8575157423,889073.1193661636,902707.891662512,853214.382972203,708532.1085252226,654465.8245101244,455711.62581805966,402569.56672882766,340110.6727150049,291789.2803124417,257755.04994433114,225270.18098561149,218492.3950110446,167978.55362924296,153447.14966771842,146559.37769420494,150659.96007812157,133874.65202160095
2,31833,None,BG4,[8],[4],4375.803719906886,13.034850964856481,36397.65086720939,0.0,0.0,431.6106407165526,2056.62974281311,1257.3115978240967,2479.083555984497,3232.7377991676326,2977.135552740097,4554.724737358093,4852.643265342713,4262.188341331482,2114.579004859924,3690.7414915084837,3803.967070198059,5032.598952674866,3718.9776910781857,2037.7635440826414,2904.586860847473,2426.3413160324094,800.2002714157104,1103.2535137176512,949.4514446258545,1150.4442346572876
3,31833,None,BG4,[8],[10],2561.3001679928866,11.525895448388358,19243.015971168566,0.0,2.610375186046923,4.5420527630541585,1202.7272729528956,2303.0518499167565,3237.343924281109,2151.712811573442,2270.989192824766,929.2905240346149,1257.3483018070817,2593.584174558341,1120.7350098943136,1517.3460279717503,3026.2087337080256,1636.944530808782,499.6122317946101,654.906867980957,2001.0204597381223,122.91384547589774,368.3806528298252,1904.6131756334419,483.89321026170114,194.55687116140342
4,31833,None,BG4,[8],[10],529.936170085482,6.032675458983835,2290.79846737523,0.0,1.5262250781060231,4.279058551788381,0.0,0.0,447.5299342155456,764.8402725219727,466.7555239677429,0.0,807.0178720474242,0.0,452.32643547058103,1.8416206359863452,0.0,1.4624633789063353,10.56223220825197,3.4124124526977653,147.68224601745604,0.27082614898677093,0.6499827384948844,376.46219024658217,7.420645809173493,11.103885650634766
5,31833,None,BG4,[8],[5],50721.36555948152,8.053914639308278,335253.7807175371,0.0,1050.2077447484048,3986.38132995434,19273.858577449668,38380.345516676316,48634.970375661105,59791.74488736271,44056.03017759859,38646.96086772105,43043.30239704218,28082.99128080218,30423.837925857373,17346.542608968328,22439.300811939025,19981.649844137468,18770.27518119169,17339.99556955059,13803.509776597613,8064.904960289429,15204.274225985067,11001.383728027344,8961.881805248475,5359.157378807497
6,31833,None,BG4,[8],[5],34393.1444524523,8.605981791251256,223598.11577480583,0.0,1.7438583374023722,2523.1492903174426,14873.419545801673,24342.99809618694,28109.243275758698,40111.41310342928,35003.40272796444,29725.676902770996,29513.925032731964,24022.83209879805,23014.27222186763,14047.905869553728,15774.548595335424,11266.713920221095,9557.39226839019,6058.45870794901,10114.038141436693,4492.623624010784,5101.618562651844,4691.710115200136,5180.89082150343,5136.827373132473
7,31833,None,BG4,[8],[19],1843.9125388237358,8.936224666705524,13146.653092428529,0.0,4.226231139383117,679.4518700116945,35.824705806779235,1459.8915734938632,2267.6296463954595,2192.2473996009358,782.9737916169342,1855.2439573311513,757.0214711883921,1265.3418113802686,966.0109019338348,1168.5655363106434,792.4435624487605,440.1636674669053,483.8264286370925,540.2638007269965,1733.3719403302227,1071.3605359866294,707.846380163122,358.258095446928,66.25836200478633,561.2020874023436
8,31833,None,BG4,[8],[19],406.26827219842147,11.543461255831987,2768.58323801065,0.0,0.0,392.28617877724724,0.0,82.4268406997491,259.05511531123403,798.5503293790935,0.0,298.429830857265,132.19809619291317,841.1033758469569,0.0,415.6738448908299,0.0,487.7498253716362,0.0,430.9777879126278,0.0,0.0,0.0,92.73222633644383,0.0,0.0
9,31833,None,BG4,[8],[9],4.532518473626763,5.847992416688253,31.54858108467967,0.0,2.7669988425381007,3.6768165045941714e-07,10.389294727739127,0.0,3.768135059310765,7.8833360786897515,0.0,0.0,5.586203517684055,0.0,0.5220760667180286,0.0,1.775056586208109,1.5140189664909656,0.2610383550804727,0.0,0.0,6.160486979656895,0.0,2.088301325418911,0.0,6.525939757565396
