mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_width,peak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,31760,None,Per5,[8],[10],155.57271566082343,2.4647346673951667,265.61135666522983,25,0.0,0.0,5.510148507577441,0.0,0.0,1.069931972174004,0.748952983338171,0.0,4.279726004894883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612951396424137,0.0,0.6419598614727988,389.476756060565,0.0,0.0
1,31760,None,Per5,[8],[5],52149.35844270191,9.943034823329358,386379.9437673554,11,0.0,435.7248150257582,7546.7307889274,22700.809437183852,47055.82350075111,50458.545144756186,59265.233867516676,46144.43492872259,42341.111439887056,44697.663341650805,32621.04199604506,40943.45848066351,23466.911787140234,25198.6094128898,28457.128765920574,18422.279203779242,19638.09091280819,17061.54284505094,18556.717038143885,8905.529558117469,13674.272071324038,13877.74380638894,13426.017988483556
2,31760,None,Per5,[8],[4],1101.7254885635841,7.969465808346012,10969.27217887804,12,0.0,4.387387561798022,712.1361618995666,562.1635584831238,937.0905940055845,903.561819553375,718.3775654792785,1705.9126250267027,545.0773943901061,1115.0361000061034,498.3019726753234,147.13331346511842,738.9905354499815,1068.244030857086,1156.4042727470396,1071.6457474708557,303.81404294967655,991.8448462486265,510.5504401206969,1679.8144543647766,415.8607178688049,724.5726201057432,410.64295301437375
3,31760,None,Per5,[8],[10],385.6299452257915,6.965948777815961,1767.460864253999,13,0.0,3.0280353592102927,2.610375461808218,250.76697770084243,295.25353718952965,645.7637023006578,1.5662250748599433,8.144370940794431,912.6323576777816,6.995806314859124,274.9428243062582,2.714789333113629,263.1640353834773,8.71865449468774,2.349337290568485,0.0,4.907505724803428,0.0,2.4015459727091866,5.690618400114147,5.011920974915341,2.766998015254387,9.553974289491947
4,31760,None,Per5,[8],[10],7.13933233898716,3.9836635570802414,62.97952456828315,26,0.0,0.0,7.528976154327353,2.1124473571777003,9.533093166351335,4.604049968719437,5.199868869781454,0.0,6.445671367645218,0.0,2.2207787513732455,8.287290096283016,5.145702838897677,3.1957531929015772,0.27082681655880947,7.041487979888927,3.8457365989684718,5.795687007903979,3.0332575798034327,0.0,9.26226568222043,9.153935718536388,5.091538906097384
5,31760,None,Per5,[8],[5],4523.849203981621,9.033189873786,30623.672192624348,11,0.0,0.0,0.0,272.8466179665555,5072.9701038317735,3786.203045705731,5228.5639201817885,3987.956419612584,5135.324212149288,847.5548443740673,5233.375589606467,2835.027218765087,3274.9534018012914,1480.8753346646768,313.2972818438926,1863.2134207393347,318.13916427097956,2453.852434222618,2337.5227859154174,496.99331262138446,961.7988989326392,457.7531524829651,704.8085607464393
6,31760,None,Per5,[8],[5],1438.9005538315837,4.34864431797871,11315.69807917704,10,0.0,0.0,0.0,310.28058801046234,1527.0918879625274,1608.4806843269162,1643.0098712269853,181.2291557498095,792.2870206135075,635.9683515967392,915.5245130585461,1282.6209940096228,1417.1884558142685,1318.9347831912157,0.0,1660.163887116967,0.0,1597.629164439876,790.6196431415837,0.8758509566144426,0.0,272.54158187494045,1613.1312262372273
7,31760,None,Per5,[8],[19],735.0664401525663,5.082493501486509,4947.4661742419175,12,0.0,2.246857442973578,0.0,0.0,0.0,697.2202236976152,454.88919557171107,924.2724031048057,779.0930296344521,529.3233804585021,343.662819756402,0.0,134.7373917191117,236.69407521942526,1085.9189059410564,202.5155490828149,144.5822672902803,0.0,237.88300445933402,493.39326797296974,586.9351467556423,550.7979110906156,259.4045896176939
8,31760,None,Per5,[8],[19],666.8731748522373,11.02567483902584,5237.575281272612,15,0.0,6.5800801971811325,1.1769250940393476,764.3852049274208,570.7277406292196,206.6870213261356,668.45554964042,425.88388099199454,751.969682858314,460.90185113600745,662.2006842530802,1011.0582050276389,6.580081139081699,809.5534157458646,3.958747204439078,208.1717352219569,353.4083348026981,83.92516373999314,10.538827966760607,3.316788661627072,387.64360686879087,368.70032491801686,327.3685651237582
9,31760,None,Per5,[8],[9],4.227263206817887,5.07464309399759,21.617135933809493,8,0.0,0.0,4.855298605309855,7.361259000847127,0.0,1.7228476283061411,5.116336133106586,0.0,0.0,0.0,0.0,2.401545880788774,0.0,0.0,0.0,0.0,1.3051877309040378,0.0,0.0,3.5501104148036973,6.839185048298646,0.0,7.353632724971249e-07
10,31760,None,Per5,[8],[9],674.9720115260966,3.124276841779908,2364.179568009264,11,0.0,1.181788011030676,0.0,1.0833055322820258,254.86181345852944,185.04977729103777,1143.3405084609985,662.3110752105712,0.3939297415993508,4.382465275851217,6.598316539417567,228.2610173658891,1.3295111222700768,2.8067470897327382,1.6249592520973692,0.7386167699640396,1092.4098988446322,8.863410776311639,2.4185496351935853,19.991917350075482,5.071840546347914,2.5112994800913953,2.7082633972168537
11,31760,None,Per5,[8],[4],159.55102690244803,2.4577588285073677,555.3897917797644,9,0.0,0.0,1.8416212081909293,0.0,399.6846870422363,0.0,0.0,0.0,0.0,0.0,1.841620826721254,267.36225605010986,0.0,0.0,0.0,0.0,0.0,0.0,0.27082767486572834,0.0,0.0,188.28889732360838,0.0
12,31760,None,Per5,[8],[12],4.4776770607793095,6.464946324678785,29.094412645502523,22,0.0,2.3779869079589844,0.21137572497855217,0.0,6.235613846197367,0.0,0.0,0.0,3.06496234056425,0.0,0.0,4.438911437988281,3.3820279749428437,0.8455060633217499,1.479636308623526,0.0,0.6341290357637206,7.715252108690208,5.073041032000333,0.0,2.6422085645722007,2.8007414282822083,4.597444487781047
13,31760,None,Per5,[8],[9],2.775834963889973,3.8166485303894753,13.847719852996981,8,0.0,4.284536297401701,0.0,6.3781167362514,0.0,0.0,0.0,0.0,0.0,1.1685100083940938,0.0,0.8276939820708265,0.0,0.0,0.0,0.0,0.9737586546480088,1.4119495006089835,0.0,0.0,3.359464838263733,0.0,3.505529853735169
14,31760,None,Per5,[8],[12],5.552426073078916,12.213272861908855,55.028537259421455,10,0.0,3.0529540668833874,10.734577178955107,1.5264767733486622,2.1433679840781394,7.3861773230812275,7.97707210887566,0.0,5.8104584433815205,5.613494352860926,3.5946064862338005,0.0,9.651270606300983,0.0,0.0,0.0,10.734576138583037,3.9392954219470937,0.0,1.0833064859563137,9.99595806815401,0.0,1.5264768600464151
15,31760,None,Per5,[8],[12],4.35019491179694,3.6792048014626353,28.313138500574848,25,0.0,6.893765102733312,0.0,3.4468828548084787,0.0,2.659022938121467,0.7878588763150844,0.0,0.0,6.598316972905934,1.6742001446810661,1.427994207902401,0.0,0.3939292214134298,1.9696462804621717,0.0,1.329512942921042,0.0,1.6249595988880685,4.782117691907018,7.336935216730353,0.0,3.299158009615809
16,31760,None,Per5,[8],"[7, 8, 14]",1141528.044848572,6.953930689091749,7127719.374492275,9,0.0,227678.5077183731,1024804.4951054221,1266072.1165286144,1162416.734375,1103717.2232680721,830429.6929593375,700336.9316641567,665812.4463478914,415152.8516566269,415842.05365210865,368721.5598644577,358020.7991340365,300195.43128765095,411949.8108057231,109597.97326807212,181217.72533885576,360432.35071536154,456959.5384036144,347132.42526355386,142154.27428463846,85020.04348644614,0.0
17,31760,None,Per5,[8],[16],17385.213268466272,18.258722911810516,175841.03296134513,10,0.0,2688.2725267298083,6484.696291009117,11707.28906501321,12832.602437636437,24683.15602309283,11392.599821382413,17513.92472929113,15078.244114595305,19518.249122709385,17017.189294972144,12814.980007396029,9718.827081478346,15365.865922636149,15101.393016411275,14876.456554951386,7898.920968448416,12183.228341629925,8618.66615780101,11499.757549330767,14537.346249569164,8764.572074261836,0.0
18,31760,None,Per5,[8],"[7, 8, 14]",321360.5462987202,11.389251906326313,2640968.5599036748,6,0.0,657198.6543698598,189998.52251774434,223228.9361802066,252472.85563733196,223500.45668507763,246255.5902299995,292570.8206281547,157834.64721183316,164236.3193052361,186272.60413719085,184403.9606078734,129421.762893309,117588.97219352261,206665.3429931273,163969.8514389589,140459.08585605852,118902.42096701008,111726.00602207414,75405.0342953233,54875.19876962679,94002.24060076976,110297.80965653388
