mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_width,peak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,32574,None,Med4,[15],[10],693.6197532385388,2.5270058505182273,2565.5408478309973,9,0.0,5.135672675238709,1.283918404284833,0.0,1737.3462854079257,0.9629388503086602,0.0,7.329033557279615,1189.8091667846397,5.2961627347969795,0.7489529833381141,0.0,0.0,0.0,1.2839187810450596,952.4506483666692,8.184978720582563,0.0,10.057358541606476,8.291971465687709,0.0,0.0,0.0
1,32574,None,Med4,[15],[5],7262.6632851873555,11.123909123218148,50912.36903493562,14,0.0,91.15335168731337,3380.6971377201294,4254.716998411029,8692.201619180401,4230.405871787768,4181.137086332515,4973.420567373212,3559.6423185541385,12455.84701829546,4221.433308633526,1998.7154636168748,3218.644214415818,6664.350712765469,1105.2961616516113,3475.5198335111813,2634.8601785295464,1529.448360828871,4589.667026219743,1116.6985626220703,0.0,428.7752253500263,1524.7950724055258
2,32574,None,Med4,[15],[4],7091.590227956981,17.04855807356823,65589.2439683123,10,0.0,1229.9159294128417,1476.7826345443725,6066.7581823349,5942.144424438477,8841.807185006142,6681.9015183568,2606.1527599334718,7608.075618553162,6446.002602958679,4238.837996673584,8672.48050365448,3330.2803884506225,4946.459920108318,3932.7386475563053,3345.543391227722,6249.451121520996,2598.9377214431765,5710.430136680603,2697.020761489868,3840.9429885864256,3038.2201283454897,1542.159376525879
3,32574,None,Med4,[15],[10],858.2196977022933,7.295457000645065,5502.979392387579,12,0.0,12.164351681628887,1401.2454138146827,6.525938838361299,744.2940737253213,4.281016614063674,1356.7420437364694,792.1158161393131,867.4610848484268,6.264902045927926,6.473733097673971,889.6393133875835,7.30905105406984,6.26490259745043,4.698676695306602,370.41508166761287,1.9070068267454587,142.47314425548876,1.369678198573098,11.17240841417427,9.815013747617428,12.582010567906394,2121.7498590860023
4,32574,None,Med4,[15],[10],501.84688646815255,3.595867853085103,1385.1262447881284,10,0.0,0.0,0.0,0.0,813.1373649597167,327.0810411453246,721.5893468856812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0929067611694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,32574,None,Med4,[15],[5],2325.927850796212,10.645822160016795,16248.439821867138,16,0.0,0.0,121.51015783159909,3300.524972460243,2023.3430357515144,995.1979956412582,2167.6087324163886,883.5046477585696,1177.4705921130235,1807.5171183039633,1474.902917583337,3889.7218278177666,955.6594573460267,1538.7971968918705,3.1160244888133946,2.38570721229803,0.0,1028.5147480911082,1058.6135163039303,987.0501936205316,512.4522674217651,0.0,1193.5700512146682
6,32574,None,Med4,[15],[5],1105.1742366329622,2.7283980219437343,5120.730239200975,8,0.0,0.0,17.721576597632406,2129.905671654678,1037.9329071044922,0.44520364156576875,0.0,0.0,275.03052480046324,0.0,368.2762717270268,1205.5486357153916,0.0,0.0,903.0428480927536,810.5018176102056,0.0,0.0,636.4830707457006,469.1371272482522,0.0,0.0,0.0
7,32574,None,Med4,[15],[19],5462.0840865260425,6.861521051450486,37814.02848935931,8,0.0,0.8559451633030051,5854.348183054983,6650.425592493128,4208.9634689519435,6703.354800000603,2574.8461770893614,3937.072606593002,2393.9233142946973,2785.332939053759,1746.0330818082077,547.1548927212939,2838.669978954174,4019.0800429685614,3729.3968860013983,595.4708356209743,603.2065051514426,1489.9185238119994,1836.621337890625,2990.553079098831,1343.8151402767792,775.5997046953366,476.6068256519459
8,32574,None,Med4,[15],[19],1856.35350109197,5.927025781012431,13214.469328200408,9,0.0,5.013028586352277,124.12561019261679,1774.3084867795308,2390.545115370809,1790.4620201499372,491.3663946375435,1516.3054504688873,859.9368035646133,891.9415603743658,410.5349580093666,889.3561838703391,1311.8075900901981,828.4501938348934,711.0859326315515,2075.125080656122,1080.0359964547333,1886.8025665577547,3.2476407569132277,3.51512356157653,8.704293174508138,1016.2623654883586,315.3573237583961
9,32574,None,Med4,[15],[9],253.3373040617283,2.4709037446762103,435.63788312253774,11,0.0,1.3451553884758027,0.0,0.0,0.0,0.0,631.068817615509,5.635449070528324,3.537871320563596,4.895266354802061,1.4495701789855104,1.4495698113039452,0.0,0.0,1.320627068898773,0.30100555305011767,0.0,0.0,1.1885327431091923,0.0,9.071867902594846,0.0,11.473412496497758
