mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_width,peak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,32764,None,Per5,[14],[10],2614.836996369871,6.987652163974621,14498.651794002006,14,0.0,4.868190153145491,10.699316990228283,10.96679998327187,1172.2304233739405,549.1203842163086,10.271343749246512,1977.193177305622,2060.200559357066,4507.543459574381,332.1608618277089,2283.265267548738,1616.4511691434882,2906.4031924965943,16.797927008734746,748.4320447945299,1441.528998951853,1677.1392650368773,10.96680036003201,457.76813601270123,395.53369526804215,0.0,15.674499229148523
1,32764,None,Per5,[14],[5],89948.32854548116,14.765805908497812,822770.5105198097,15,0.0,2549.0114596613334,17759.492178970508,31085.765184123862,52482.679814199386,67558.03134661041,84570.55004909601,76958.26105482123,85201.358503706,98043.07955984051,81800.83063789968,100409.55560559905,74850.44068565797,66036.95550285831,60674.630144097835,50674.937291691815,58431.66326184219,53737.30532339718,43129.43351877406,40457.95727204741,47795.7386688061,36767.15981627047,34591.18572415127
2,32764,None,Per5,[14],[4],89429.22841913199,17.8011331554901,819543.1507376059,11,0.0,1895.7202289581298,11624.683501625062,39780.940360069275,68552.26349639893,89542.36339740753,94645.86816005707,87939.50983047485,83228.55256958008,77365.40291748046,73095.90600357055,71287.4613327384,71421.42456912994,63654.028321266174,55105.24023318291,50624.99174556732,46648.76650466918,43494.489547300334,44568.29356732368,46639.15049858093,47179.37531757355,48123.25897083282,46746.97091448307
3,32764,None,Per5,[14],[10],3726.718169999427,12.221513723314342,31348.13788419018,16,0.0,0.0,1135.5243447545063,648.1232196394219,1599.874695559582,4903.050954795745,2907.2593472032663,3207.2896086911123,3733.7270541823054,1956.4073775302934,3058.9341004153334,5062.562207601156,2944.6273005841726,2163.047771545778,3302.0212475880085,2442.516313208155,402.1038590396743,3251.2627444899226,1560.5419978865657,1614.4278921104337,1002.2386626392961,1017.8834752461996,84.93470212637652
4,32764,None,Per5,[14],[10],3282.972201982859,3.2717991208798463,22648.486320912933,11,0.0,576.5531342566014,3.4091942846775396,7.0382702887058315,1179.9847832143305,2708.8488424360753,5925.097394043208,675.5860146343708,603.2851098120212,839.876463419199,1659.4038692533968,2812.1230111181735,1008.4294662952424,1336.5486281454562,839.6638346731662,2091.0554492056367,1351.4305743277073,2354.2748999178407,2674.7393477499486,3224.518195825815,2.43422022461894,1416.8191212713718,1584.8444129526615
5,32764,None,Per5,[14],[5],17021.738439173605,13.279189923128103,151879.4385014304,16,0.0,796.461266078306,1430.5099881632943,5804.61938390839,12991.096476608447,12552.720693352516,17903.510489645967,14932.440505022412,16326.373563316429,17758.033156748566,13056.204724429697,19269.898908770487,18867.04426210382,9910.218229572423,8887.409326789084,15249.920658754498,8701.972782949382,7782.155211716556,6038.569078225768,8186.291283511045,7234.972293039386,3910.339200759202,5928.9649114608765
6,32764,None,Per5,[14],[5],7020.315507370355,12.14692516799862,59192.99661450709,14,0.0,7.345341007884031,743.9559845342869,1756.642687913848,1220.671719248702,2904.768201688441,3672.5681219333555,5376.620490469583,3996.129462637552,9335.320278632931,6961.501532205722,5757.1802941299065,5889.991709825469,5391.06338333502,4467.816196941748,6567.371846792174,5862.175789484164,4958.030772697635,2819.6277473263626,1574.5332797445901,5311.629594570253,3197.361385810666,3410.404604179103
7,32764,None,Per5,[14],[19],26358.475803954003,14.653073837744277,216326.4270282837,11,0.0,7.757003595799489,2028.3015181929975,10386.682572353033,12686.416974055914,18386.64473130968,35070.73472086589,24773.582978425202,19912.1797008691,25821.341295265855,21797.258833614396,18957.950463754158,13594.409534059923,18019.60570441352,15539.280807118355,14579.666098135489,14023.964556894183,13420.195448951956,13629.66194209346,15175.573727454668,8251.28091411826,8568.903935090995,7724.9889718514905
8,32764,None,Per5,[14],[19],11479.862769963092,9.60586204048285,73428.51210590545,12,0.0,0.0,3736.1608432722683,8495.869773205415,8619.224771005136,8380.771403701217,11282.413226186492,16058.045098763923,6240.396663218368,5795.024939407536,6302.404208336347,7143.935046160663,6849.467741978021,3852.9918118700566,3764.2731630301773,4639.505797774703,1257.050080852744,777.2386924837843,889.8426174587674,2684.8909978042416,1079.058292530201,4232.573204888237,753.1334889729818
9,32764,None,Per5,[14],[9],480.6823167331139,2.810046291709739,2428.5139658052544,24,0.0,4.388547839888702,3.080243397908049,0.0,4.750882068312308,138.62672212899452,0.052206751811951335,0.0,5.75733938561865,1087.027652602598,0.0,8.718654035085734,9.606181868587726,2.4015453292662983,3.6023180858199453,1011.4099372955691,0.0,0.0,5.742826898414052,865.2611229218633,552.5514870149543,4.594261445194832,3.91556392807567
