mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_width,peak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,32042,None,CB4,[21],[10],293.4778336975849,2.460863161362944,891.2930066977439,18,0.0,0.0,0.9094421951859033,0.0,6.259100643205045,3.316788190676931,6.479504608813727,4.654203626844662,149.31840063024453,0.0,2.8353196132330254,0.0,0.9094415358555068,734.9832107167185,0.0,0.0,6.366093576690304,1.818885897412713,0.0,4.97518280406058,0.0,0.0,510.3331885278961
1,32042,None,CB4,[21],[5],57645.85161146849,10.66364457326524,430781.25407499535,12,0.0,2117.643969160787,4073.9744365992165,10536.025277212766,23542.361764886406,42961.9878299156,57538.235378908306,61866.65548440312,57993.33244173715,43713.809579656365,49462.13451351209,33871.621827886345,42057.67196981023,37881.64689113317,33131.356948938264,25056.393248740205,27303.896534780437,23398.948990382505,19038.719566484513,22665.323721124885,18641.630414212686,14767.61466019877,13475.136555875286
2,32042,None,CB4,[21],[4],7587.057921154916,13.536700133443082,60133.27170740543,17,0.0,0.0,574.413698196411,42.88608245849605,2710.964261245728,3384.447498500347,3345.8841011047366,6842.022950553894,7114.229925537109,6811.09963054657,4050.5549316406255,7600.151145744323,10451.208551597594,4769.422086715698,2910.309735488892,3717.9300743103026,8165.318850421905,3444.5342559814458,4418.350995254516,3822.66872253418,3218.3883407592775,3730.1444269180297,1831.8570048332217
3,32042,None,CB4,[21],[10],2337.9811169481327,6.7200679255285625,16622.07918394695,16,0.0,1.8272639814629201,12.11214281564736,524.600351080837,3.915563376553081,257.2718352352281,4.679993962667169,663.471641264766,260.6318926523967,2585.032621360687,2497.6732626306,1749.080236044275,3381.5242401490727,1298.1839691529792,1484.9867686076338,856.9446468123471,1366.9223724732917,331.1398828345609,1471.6221059776215,1683.3295093214656,2255.1182409079674,1575.590532417757,1591.8825273628695
4,32042,None,CB4,[21],[10],503.4966346611898,3.535679822928868,3133.9164501945484,12,0.0,0.0,987.971004486084,7.420643997192428,9.42476043701177,2.1383295536041658,716.5921368598938,491.32954578399654,551.3700482487678,7.312313556671143,9.208099746704107,593.7045936584473,110.60168113708494,6.337338638305653,8.50395221710204,0.0,640.4105199813843,571.6010448813438,0.27082672119141193,9.641421127319347,88.15701322555543,12.241357231140142,8.774777603149403
5,32042,None,CB4,[21],[5],5209.929085339907,15.67224332696224,44835.21450530863,12,0.0,1.5580122872684967,0.0,1392.171944007445,2074.1245030606733,3744.3313783795647,3685.42930302995,7116.2773178614925,4026.162437181794,5162.80402142814,3232.442887466945,2549.1298652391756,3476.1587139515395,2774.5330696534575,2652.9921302366793,6090.380524453152,2242.8503426541106,4647.105458934655,5764.113663062621,3937.9522821662135,1491.395766526126,2710.0123899652717,354.0967937855238
6,32042,None,CB4,[21],[5],3372.481868898245,10.190919076464107,19942.553597993276,11,0.0,160.57800051061116,2.4308338630489743,7.4510305451183285,721.3862847118842,2501.8281028561473,5202.366317097734,2166.7644370474463,2135.9195976257324,2924.112680667784,776.6491454519876,2974.1377024766875,1691.6760859605743,1195.0980543741364,3393.327846620141,1213.5934821338187,4.227534689554318,295.838732556599,1279.7437931153831,1.638170567954404,1443.3020324707031,440.15392480245447,192.60249385601134
7,32042,None,CB4,[21],[19],4270.212025213001,15.558976416764892,34505.01396662665,18,0.0,0.0,4.707701129677957,315.1373496349947,658.8578658869237,1310.611129195602,1813.0713536768785,5098.738574746214,2210.1200772509164,3958.526782377267,2094.6389962655526,4073.8453815601492,3892.5783352322046,5535.772816975911,3114.116704493393,2355.2128105634524,2021.151644483025,3354.9665532995155,2768.256350670332,1013.2342094138817,3560.315048594534,2353.4916566448446,1938.8475317307461
8,32042,None,CB4,[21],[19],1145.7434309289017,6.707705008706393,8989.809859901015,12,0.0,0.0,344.4953332948096,506.9961593416001,0.0,703.5769329659732,381.19095699875436,2386.341719450774,0.0,1074.4273017012042,1206.3083515284973,598.9875622384342,623.6089820744078,156.24256674448642,509.54950143084113,1052.865697071876,493.3751324665401,933.8760250115099,871.044908158573,1070.9399710172488,348.5768932177697,62.21735423288234,585.2735912534926
9,32042,None,CB4,[21],[9],320.5460743017193,2.7525582834367235,985.6924067130445,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.9620479905461,335.55667353250897,0.0,0.0,0.0,577.2472221650273,3.132450333560797,0.0,0.7831118480269197,0.4176602650837822,0.0,0.0,4.489845183958494,0.0,0.0,0.0
