mass_pair_id,sample_id,comment,substrate,detection,association,peak_height,peak_widthpeak_area,peak_position,timestep_01,timestep_02,timestep_03,timestep_04,timestep_05,timestep_06,timestep_07,timestep_08,timestep_09,timestep_10,timestep_11,timestep_12,timestep_13,timestep_14,timestep_15,timestep_16,timestep_17,timestep_18,timestep_19,timestep_20,timestep_21,timestep_22,timestep_23
0,30043,None,None,[7],[10],504.07900254160836,2.4521719228628918,828.3588439123853,0.0,0.0,0.0,0.0,2.857899243718905e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.421807097224038e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30043,None,None,[7],[5],11732.038559021094,5.897794584222913,67952.8734789374,0.0,1.115859390798402e-05,1.2159243571192688e-05,2.940772612655495e-05,2.4208220813666674e-05,3.9215903862530994e-05,2.3363624882954798e-05,5.8825563514063164e-05,7.146797096212158e-05,0.0006457454748274055,0.001182946993310481,0.001548296990754081,0.0004933337946081838,0.0005307701742686713,0.0004415201406227632,8.224732231574576e-05,1.1601593864268162e-05,0.0001618448172767441,0.00010896381555750214,0.00013906227882727563,7.028421459123574e-05,0.000168515258101894,0.00016462062402653222
2,30043,None,None,[7],[4],670.8398275769239,2.4640633960015688,2227.021289487764,0.0,0.0,0.0,0.0,0.0,0.0,1.580754853108023e-06,0.0,0.0,0.0,0.0,0.0006055790704364974,0.0,0.0,2.0746911604123356e-06,4.9051798178965285e-06,1.4154767850569669e-05,0.0,0.0,0.0,0.0,0.0,7.928701645311994e-05
3,30043,None,None,[7],[10],442.67656818899405,2.983955767003181,1519.329335148988,0.0,0.0,8.285574150970841e-07,0.0,0.0,2.7986440097346474e-06,8.050922214205513e-07,5.4873993490656044e-08,4.51831884037286e-08,8.326410600109022e-06,0.0,0.0,1.9968968187114996e-06,0.0,0.0,4.389896050844352e-05,0.0,0.0,0.0,1.3795631986349502e-07,0.0,0.0,0.0
4,30043,None,None,[7],[10],64.19012575460657,2.461890167487166,116.34381558692,0.0,7.978423341285228e-09,2.861239134671945e-09,0.0,0.0,0.0,1.5406698771014105e-09,0.0,2.899705577807911e-06,0.0,0.0,7.792482858970395e-07,0.0,4.2718831003768864e-07,0.0,0.0,0.0,0.0,0.0,2.2663003530749655e-07,5.654980974210247e-08,0.0,2.1918842429532454e-07
5,30043,None,None,[7],[5],1440.3897937929446,5.857449633707163,6752.204387182507,0.0,0.0,4.123435332696557e-06,3.334670843241101e-06,1.6697192248586461e-06,1.9848333653823903e-06,3.5517813874347582e-06,6.627201372794351e-06,7.610905612916622e-06,6.549396273090617e-08,0.0005124680774373604,4.363524800759483e-05,0.0,9.089146241760397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4384265915368368e-05
6,30043,None,None,[7],[5],389.1272971348636,5.40484014738486,1687.6034049728082,0.0,4.646684353208826e-08,1.0594440167157362e-06,1.811466565956455e-08,1.111577954447996e-08,2.5892247327545103e-09,3.3468216746676896e-08,2.9451954524449045e-08,2.1056794213035335e-07,1.5013352246565806e-06,0.00029019737534021026,1.8316635107438135e-06,1.7804934754523434e-06,0.00010982938743775306,0.0,4.336034542004033e-07,3.7209636015368913e-07,4.660901860622992e-07,4.52857816023907e-08,0.0,7.600624553703677e-07,5.0648144212604864e-08,3.7368761964767e-07
7,30043,None,None,[7],[19],1214.625217111564,4.013824216584947,8443.525662136693,0.0,2.2909196307243212e-08,2.363457722874947e-06,4.7035783063690694e-07,1.032587114181417e-06,2.166273076474269e-08,3.58230563608707e-07,8.07590301197298e-06,9.157618708718686e-08,0.00011564020938936374,0.00015866034183654952,1.406622360709694e-06,0.00038738769424819246,2.919737427956749e-07,2.3454086342755604e-05,6.609868402875874e-05,9.151439295488486e-07,5.511570327253599e-05,5.4415138641661634e-05,0.00011943695841428206,0.0,1.0195333146841854e-05,7.150021966064097e-05
8,30043,None,None,[7],[19],300.84034487916495,2.8081930977603005,778.2076062441998,0.0,1.0574445128219812e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.16039314537057e-06,5.621784354078531e-05,0.0,0.0,0.0,0.0,5.621908454495224e-07,0.0,0.0,0.0,0.0,1.3059737714205045e-05,0.0,0.0,0.0
9,30043,None,None,[7],[9],7.272463889126119,4.926093961566508,54.47073758861946,0.0,2.4509249871248277e-08,0.0,1.2059885380218333e-08,2.4089227835102694e-08,0.0,1.6899918497924374e-08,3.344392026510403e-09,0.0,0.0,9.409618638546484e-07,2.2001286369445044e-06,4.669358370703696e-07,0.0,5.264726873426394e-07,9.183552621937238e-07,2.0177275104426177e-07,2.270395562133701e-07,3.565227920252982e-07,0.0,1.8227734470769972e-07,4.1881186657089054e-07,3.9153374546002364e-07
10,30043,None,None,[7],[9],139.90524198534118,2.4895047022593815,395.9482330259664,0.0,1.91604713600009e-08,8.374877225688835e-10,0.0,1.7819998723745461e-09,4.776245332559941e-09,0.0,5.250624970407827e-08,0.0,0.0,1.0048348531838663e-06,0.0,0.0,2.821668090535031e-05,0.0,0.0,2.9135332913333438e-08,5.045751098186416e-07,0.0,1.7987806834017124e-05,1.5186328992041216e-07,0.0,3.7187434639777624e-08
11,30043,None,None,[7],[4],9.21578250280064,7.812470005802419,77.78406529672921,0.0,2.137536912163744e-08,7.684549385038782e-09,1.796565793317904e-08,8.662472720040418e-09,2.8696449813837182e-08,3.002517276621464e-08,7.661316016065114e-08,1.7843442038644688e-07,1.1012801397667569e-06,1.963095919925936e-09,0.0,2.886159634571778e-07,8.269037751973134e-07,8.123980566027314e-07,6.579526201486093e-07,1.6582524997802047e-07,3.473810473950461e-07,2.9307250568674583e-07,0.0,3.340962629817972e-07,4.0700930541586645e-07,1.0150844768089087e-07
12,30043,None,None,[7],[12],8.90729701331144,8.243685470383951,76.33005750653271,0.0,2.9317568122719324e-08,7.010370602005222e-09,1.4870293714005894e-08,9.083861636148424e-09,1.620956998912048e-08,0.0,8.45222457001243e-08,1.2005231196055853e-07,1.1803887635406497e-06,1.6444933492759398e-06,3.0834821526696535e-06,2.071528985777663e-06,1.0524856776350205e-06,1.204705579282196e-07,0.0,0.0,2.8806969501602334e-07,1.4864249664833518e-07,1.0475578975703667e-07,4.6125070617001275e-07,3.081801629237402e-07,5.550894994285528e-07
13,30043,None,None,[7],[9],6.734703674404783,3.4066250577653143,46.541183879673696,0.0,0.0,1.5748515177380867e-08,3.915812023296403e-09,8.965970412988547e-09,8.220345028361301e-09,0.0,0.0,1.2223346858176956e-07,0.0,1.2997962212442034e-06,0.0,0.0,0.0,6.654273226266347e-07,7.774782147360849e-07,2.01527469744488e-07,1.1439039153727736e-07,0.0,6.40609216988925e-07,5.4345473293397367e-08,1.0489531780408463e-07,3.9170240173105145e-07
14,30043,None,None,[7],[12],0.0,0.0,0.0,0.0,1.5385316137888807e-09,0.0,0.0,0.0,0.0,1.1807172106222948e-09,0.0,0.0,9.594124676179031e-08,4.767126984908869e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.596001582123954e-09,0.0,0.0
15,30043,None,None,[7],[12],218.6151310495162,2.4567444913694274,610.764257490138,0.0,0.0,2.09371385062405e-09,0.0,8.512621826350103e-07,0.0,0.0,0.0,0.0,7.594420001073435e-05,0.0,0.0,0.0,3.777967770339297e-07,0.0,0.0,0.0,0.0,0.0,2.876281817312174e-07,0.0,0.0,0.0
16,30043,None,None,[7],"[7, 8, 14]",50190060.82931397,4.568673880208862,187217198.81959328,0.0,0.1056772148854994,0.13523278803465563,0.09056011510608274,0.09131968557925604,0.07953216908260763,0.06682584186923347,0.05282518060375066,0.021834398562931113,0.0,0.136646700833857,0.6868969785981615,0.41345551036888023,0.5011348424406654,0.3805590197309034,0.3631704238082385,0.22495278230881383,0.27516254540315593,0.29856756197182166,0.2887325937303096,0.21642596217115845,0.3011094417974815,0.2642241063229603
17,30043,None,None,[7],[16],148557.09236311412,12.380722472833488,1084929.4044438794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045870401380143226,0.004785806772009561,0.02632321183090999,0.03567894370643094,0.021493550500174232,0.015835702932113328,0.017221192341888954,0.009931829418044576,0.008730212842420175,0.005630191623980343,0.009689890518606862,0.006025759641434514,0.004875878485362008,0.008313208119084703,0.009465160210130079
18,30043,None,None,[7],"[7, 8, 14]",25083829.479401927,3.8856553268156393,74629829.96392138,0.0,0.031122731357136824,0.058053128888751325,0.06095777957959214,0.039928374750970316,0.03024847307088116,0.0211655461644843,0.01392744559094982,0.005647599812312088,0.0,0.0,0.0,0.011300975160316709,0.018163050750129212,0.06453478878027347,0.06020504658230064,0.03857306647118859,0.06505555945933501,0.05812762130654852,0.05627886172780875,0.074733667603425,0.05575948401637241,0.08530943195983352
19,30043,None,None,[7],"[10, 18, 20]",291949.7952445891,8.258821758605373,1444705.9883594108,0.0,0.0,0.0,0.0,0.0,7.393738871447728e-05,0.00047631332110959136,0.001598791428861876,0.003002508183929322,0.04079533491063637,0.06394237261078699,0.07624453617537572,0.054198919947823485,0.03205891035593341,0.0430318373776783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,30043,None,None,[7],"[3, 10, 18, 20]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,30043,None,None,[7],"[11, 18]",8297.00554991542,17.048586417075953,86680.64951336061,0.0,1.5412154115957837e-05,4.0257763264953215e-06,4.206884707628856e-06,3.1838907506656894e-06,1.3280892246186989e-05,1.9010937676117412e-05,4.733758833451755e-05,0.00015910299110943768,0.0007641042557810931,0.0014595274034241016,0.0025995262501794457,0.0012131219389918677,0.0011662538064901853,0.0005717820951785476,0.000596423445394112,0.00043846431685685717,0.0006099270535238979,0.00030187394737467554,0.0004908391636862722,0.00039943585615194444,0.00040733871029054246,0.0005040690508912797
22,30043,None,None,[7],"[0, 2, 10, 21]",30637.247726806283,9.551896248227827,230188.74421927118,0.0,4.927842928980236e-05,3.657988206256308e-05,6.516378473027937e-05,6.541124221972842e-05,0.00010750378079529038,8.617874833495978e-05,0.00016489349787181324,0.00038965569544870474,0.002447009831004345,0.007094936617877411,0.005550000658657579,0.0013843186162829997,0.0013769277193943818,0.0009062594067056377,0.0009155130791693275,0.0006082700599935323,0.0011378918929966938,0.00044846279906047345,0.0002817193451440199,0.00033772855831957165,0.00038691314171164054,0.0005852456037198485
23,30043,None,None,[7],"[0, 2, 10, 21]",15380.578532669782,18.2298300665878,156825.3872486866,0.0,2.7005646311153487e-06,2.9676613351178384e-06,1.2182244476806603e-05,8.816520115897783e-06,4.271577730078125e-05,2.9602030294232643e-05,8.801928388347376e-05,0.00030381553786089827,0.0016956820689671035,0.0034463751205372575,0.004364490170454967,0.0019299923492431493,0.0022545185710620185,0.0017238703144741043,0.0007857837882929342,0.00041710205621721093,0.0008548242721574132,0.0006842632568912748,0.0006960917894296206,0.0008272217846222874,0.0006459724816087136,0.0011536036831908093
24,30043,None,None,[7],[17],30779.731189640384,4.830117899029914,158738.60527148977,0.0,3.120637667849098e-05,7.820506370141178e-05,4.776306442220749e-05,8.778485597869153e-05,4.0104921396241274e-05,4.493774364798652e-05,0.00012246285359523263,0.00015484594319950957,0.0008817713263660313,0.002464517633852311,0.0038809631268271936,0.00031300742721094226,0.0011110718591397207,0.0013975310192971214,0.0001200663576129538,0.0001900165071698348,0.00026831377755614583,0.0004729052163436907,0.0003233371880150753,0.00012477951123849294,0.00019129021794101687,0.0
25,30043,None,None,[7],"[0, 2, 21]",3643.104737092794,5.027472939013981,29539.730889627775,0.0,5.290337004532228e-06,4.679788733440475e-06,5.659957403597793e-06,4.222480751223457e-06,1.6497631350611268e-05,1.1942253938515601e-05,0.0,1.3200904802695972e-05,0.00016334555583323137,0.0001196951448238986,0.002117508214505534,0.0006194121064910781,0.0003502341718851714,0.0,0.00010417150079561329,0.00038120513667931567,4.672385212623665e-05,2.3114987693835966e-05,7.232219116807233e-05,1.413882558156958e-05,0.000115014489661658,4.909943209998803e-05
26,30043,None,None,[7],"[0, 2, 21]",11031.143620382565,6.986370660064317,61922.42112076295,0.0,1.1179194545489237e-05,6.89485641872753e-06,1.9168120833975225e-05,2.43852601988583e-05,3.1799776995287546e-05,4.6402834596572856e-05,7.974354864359442e-05,0.000171142845753602,0.0010246788473844267,1.6006874602873833e-05,0.00036769260252995256,0.0006729056861945593,0.0005190416654015018,0.00024635510326091595,0.00016601120993179442,0.0,7.938528432506677e-05,8.999732044765688e-05,3.8704755986248924e-05,2.7240726773492977e-05,2.0381453771181573e-05,4.2755641860180925e-05
27,30043,None,None,[7],[7],1834978.947865555,3.6417767219478288,5525149.346679476,0.0,0.014715449826854183,0.0032764374241538966,0.0019517208276489785,0.0017164029621134398,0.0011888292592045079,0.000658150161997185,0.0011121415389642858,0.001406704846899629,0.0040236959250657045,0.005466858941729649,0.00952479295583309,0.005775411490067854,0.004778075687333445,0.003928102575961788,0.005398727421177715,0.0061423948071848864,0.004253472759589738,0.005757238300664173,0.005965958892200159,0.004655384149261178,0.00697638466740554,0.004626186909075897
28,30043,None,None,[7],[6],2331.402009625221,3.355895759411908,19913.605107303625,0.0,4.294365929917318e-06,2.8167085767246916e-06,2.0215085372972522e-08,2.7474596360054863e-06,1.6618498172867307e-06,8.071642962559868e-06,1.2597945269050844e-05,3.0092696563111823e-05,0.00035068170570959307,0.000834745438196106,0.0004026606951129862,0.0003396203032018734,0.00012972428119752027,0.0,0.00025055814030688423,0.0,1.7019737960586813e-07,7.3018379705459e-05,2.755340457812535e-05,7.489546585555955e-05,0.0002387821058955397,0.00012198228426609035
29,30043,None,None,[7],[17],3978.589230144638,11.706330131760843,26141.716744951922,0.0,3.954815464641486e-06,3.126294833799381e-07,1.92028600713135e-05,0.0,1.2050027108065197e-05,8.654087327135592e-06,3.3276493614984646e-05,6.045867355543708e-06,0.000460595585213152,0.0004030804957626978,0.0013695524544913005,0.0008558724739459074,0.0002091123284781101,0.00010311552275410229,0.00011278641522021935,0.0,0.0,9.502758643979477e-05,0.0,0.0,0.0,0.0
30,30043,None,None,[7],[7],7621245.089189058,3.6281341680098276,19313477.57874902,0.0,0.01828917310606608,0.02073376386624014,0.013073864107702374,0.010621397970951027,0.004076518664802945,0.0019879272172592154,0.0018583625242203589,0.0008692966880737525,0.002379214586232636,0.00547234173920699,0.0023244284351551215,0.002733149483822842,0.002303026537632815,0.0020390117478825544,0.0011313017820874503,0.0020988323502009127,0.001622297370201922,0.0020320061380555182,0.0017146775072061796,0.0019123626270874678,0.0021046339460738662,0.0017105489023137987
31,30043,None,None,[7],[6],4325.379401360971,11.33699618576361,33201.26472655761,0.0,0.0,1.0320740842140294e-06,0.0,0.0,6.045594473204587e-06,0.0,2.523192505675465e-05,0.0,0.0005326419818439534,0.00013982793704276418,0.0,0.0004058518993141694,0.0009419798167604935,0.0001731257039066965,0.0003744086529566561,0.0001243430234031956,0.00024809477791853474,5.445944158544177e-05,0.000246682176517718,4.922819162678827e-05,0.0003435629207726295,0.00045965718488553395
32,30043,None,None,[7],[1],2013.3837283937646,3.957675037041767,16124.199399422892,0.0,0.0,2.956279258449867e-06,1.7870945260253674e-06,9.349673138275858e-06,6.31210792155749e-07,0.0,1.863215091348015e-05,1.827195762374705e-05,0.0,0.000517520671162877,0.00012066129858396294,0.00024055661811392366,4.439230433538059e-05,0.0001924170612772546,4.9040756917680624e-05,0.0,5.534761218120169e-05,0.0,8.008522590819631e-05,6.922222776799146e-05,0.00014684189770349613,0.0001730312042122648
33,30043,None,None,[7],"[0, 2, 21]",4876.8718957591245,14.200264698790455,50947.2147409585,0.0,7.672680469107203e-06,1.0005862827928139e-05,7.419034167179575e-06,3.5422075262396444e-06,4.127656914071241e-06,1.9190191155702328e-05,2.5411808788906343e-05,0.00011968045312459224,0.000324640243232901,0.000868501009041567,0.0012465541723478094,0.0010589408156621905,0.0007766515141685984,0.00016724434749865828,0.00025592283494727143,0.00019519171784366303,0.00022895228758265223,0.00012775607184680254,4.415401352914552e-05,0.0002569096234572982,0.00017713648011661708,0.00047987096759404436
34,30043,None,None,[7],"[0, 2, 21]",1640.4322606256758,5.369351855380803,11576.832019174668,0.0,9.090727458014695e-07,4.1194888257761506e-07,6.688978091152054e-08,1.5879270151986815e-06,7.050364652880249e-06,4.5372917902790735e-06,4.869248261412492e-06,1.9808968208232155e-06,0.00015730372385216123,0.0003411337395720955,0.0003155668363982036,0.0005568806984333576,6.002836537465923e-05,0.00013666271368583036,2.066577054731304e-05,1.598730599702522e-06,6.916166377309779e-05,3.4751452975648696e-05,2.9578757139512243e-05,3.6123679528888935e-05,0.0,8.620228595644267e-05
35,30043,None,None,[7],"[17, 22]",1188.1127938378881,2.830298589948711,7125.925713350091,0.0,0.0,0.0,0.0,5.64422889583167e-06,0.0,5.778419046787997e-06,0.0,2.808418889862932e-05,0.0,0.0,0.0003909487961835105,0.0,0.0,2.7841484894352877e-05,0.0,0.0,4.05672232686685e-05,0.00014662227254996977,0.0,0.0,5.470198427788298e-05,0.0
36,30043,None,None,[7],[15],95254.39618824291,5.487705278324233,615951.9731464697,0.0,0.0004377226187497363,0.00018262904421383652,0.0002077608195424569,0.0001867794721304298,0.00018229092422800187,0.00017762206946884287,0.0002155507342091826,0.00039583363207498404,0.0027258271696453703,0.00740560217133878,0.010969829546171565,0.006207076453883731,0.003278857568010426,0.002126575640773793,0.002608158907350722,0.0014061629833547027,0.002131269425446787,0.0018512895565476013,0.0017864976562864138,0.0020804777727221973,0.001483593132805258,0.0021493088847531075
37,30043,None,None,[7],[22],2210.4168765582453,7.151212961508467,13982.291208559081,0.0,0.0,0.0,0.0,1.36490265748531e-07,3.129854426917481e-06,4.569495715474245e-06,1.6956235320122375e-05,1.9690576782629754e-05,0.00022649140861419857,0.00033014845139944245,0.0001581165161279931,0.00028213799268722123,0.000210545673591236,0.00029474022630142306,0.0,2.2020096774271108e-05,0.0002773474459765837,6.844359613568499e-05,0.0,0.0,0.0,2.895538806027543e-05
38,30043,None,None,[7],[22],1223.9481354675459,4.425711117264522,10292.138313082609,0.0,3.167680257083729e-06,5.631938425675679e-07,5.497601103307649e-06,0.0,3.1696224586805216e-06,9.115863711155079e-07,6.170030220765403e-06,0.0,0.00026485814186601094,0.0,0.0003550554641406014,0.00024886702906014,9.183457259901699e-05,0.0,7.476410588030251e-05,0.0,4.975333209839656e-05,4.0157233056396856e-05,2.955132126778204e-05,8.288924958279283e-06,5.8713731817487033e-05,7.413195775521991e-05
39,30043,None,None,[7],"[8, 15]",78124.49658147906,6.112357328063223,515752.01641099877,0.0,0.0003409297767851684,0.00014484843537681906,0.00016768019317637168,0.00016885733524688124,0.00017176407301965375,0.00019770345883459055,0.00021137494637174932,0.0004335554379586421,0.003219996244660091,0.0066159722353032425,0.007128661319817702,0.005480185592528143,0.0027202362596550097,0.0025462767843110073,0.0013925907328859763,0.0014248316334346408,0.001476582956815521,0.0012636586488481447,0.001074000567419173,0.0014418446738717697,0.0014733963262140823,0.0012397385429532108
40,30043,None,None,[7],[18],6474.685196839548,12.675451445022548,54347.57893185868,0.0,1.2715089589335058e-05,0.0,0.0,4.951285611812517e-06,5.424627744761022e-06,3.1444205468897295e-06,1.4937684711295586e-05,4.710578699964147e-05,0.0003349838491591253,0.0011694415541997334,0.0017723042409118262,0.0009479661807861216,0.0007024754177156876,0.0006754310196538394,0.0004397545062522992,0.00030112217945394863,0.0005262185763483091,0.00023104622814389106,0.0003206023229168754,0.00017396394856537868,0.0003525208319385243,0.00030286909874179153
41,30043,None,None,[7],[13],24284.402420520186,15.924965450170543,263563.8731216254,0.0,8.115850077921918e-05,4.180639635686397e-05,5.925624221632322e-05,4.605668212420699e-05,5.5794680221112775e-05,0.00010094928489657146,0.00015399206006589617,0.0002813005006181426,0.0034132653055836634,0.004896252388144733,0.008995186532206628,0.005351567087630436,0.002126326598709079,0.0016258120906014152,0.0019819812785208594,0.0005351597628114842,0.0005077227551331127,0.0007120201926670861,0.0006501246138989562,0.0009315237501495531,0.0008636167798159727,0.0005545667821204106
42,30043,None,None,[7],[13],19190.081731312945,10.478023152138658,169458.68376647783,0.0,0.00010301963184564517,3.384504372874781e-05,4.20840321059072e-05,3.104912326293654e-05,4.830344271850764e-05,3.432255237731291e-05,0.00012192516013839661,0.00018015623908678756,0.001707118072875192,0.0032938852380647527,0.002701781137749524,0.0018159188475048384,0.001733410975706165,0.000756962741483979,0.0007793749358630329,0.0006373368638405142,0.0005864898212213067,0.0005687661406816772,0.0005550231164685046,0.0006561688007068279,0.0002527645534221381,0.0002447591992301476
43,30043,None,None,[7],[11],7521.707145031411,18.962246613331416,76853.63112840909,0.0,9.442698656034619e-06,4.282077779295644e-06,5.706819003431098e-06,9.338915035163083e-06,1.9719856689091047e-05,1.4271006111086539e-05,2.8820857000044628e-05,9.478458213803609e-05,0.0007730739738018134,0.0014517268321010872,0.0017106184095191834,0.0014341567336075098,0.0006854266137771137,0.0009526966488595154,0.0005172120571931804,0.00020250576158379222,0.0003943880002468411,0.00032979341902706906,0.0004527809201145085,0.0003449046243901898,0.00026784359664704967,0.0006033321851682098
